video_path,label,subject,split
Celeb-synthesis/id23_id31_0001.mp4,fake,id23,train
Celeb-real/id24_0007.mp4,real,id24,train
Celeb-synthesis/id4_id26_0003.mp4,fake,id4,train
Celeb-synthesis/id2_id16_0005.mp4,fake,id2,train
Celeb-synthesis/id29_id26_0008.mp4,fake,id29,train
Celeb-real/id34_0005.mp4,real,id34,train
Celeb-synthesis/id6_id21_0006.mp4,fake,id6,train
Celeb-synthesis/id9_id3_0002.mp4,fake,id9,train
Celeb-synthesis/id39_id44_0006.mp4,fake,id39,train
Celeb-synthesis/id35_id32_0000.mp4,fake,id35,train
Celeb-synthesis/id55_id50_0004.mp4,fake,id55,train
Celeb-synthesis/id47_id43_0005.mp4,fake,id47,train
Celeb-synthesis/id40_id42_0009.mp4,fake,id40,train
Celeb-synthesis/id26_id0_0004.mp4,fake,id26,train
Celeb-synthesis/id0_id3_0008.mp4,fake,id0,train
Celeb-synthesis/id23_id34_0002.mp4,fake,id23,train
Celeb-synthesis/id23_id4_0005.mp4,fake,id23,train
Celeb-synthesis/id46_id47_0009.mp4,fake,id46,train
Celeb-synthesis/id12_id7_0005.mp4,fake,id12,train
Celeb-real/id8_0001.mp4,real,id8,train
Celeb-synthesis/id59_id61_0005.mp4,fake,id59,train
Celeb-synthesis/id3_id37_0003.mp4,fake,id3,train
Celeb-synthesis/id58_id51_0008.mp4,fake,id58,train
Celeb-real/id43_0001.mp4,real,id43,train
Celeb-synthesis/id47_id41_0002.mp4,fake,id47,train
Celeb-synthesis/id34_id35_0009.mp4,fake,id34,train
Celeb-synthesis/id46_id43_0007.mp4,fake,id46,train
Celeb-synthesis/id34_id31_0005.mp4,fake,id34,train
Celeb-synthesis/id26_id27_0001.mp4,fake,id26,train
Celeb-synthesis/id51_id56_0006.mp4,fake,id51,train
Celeb-synthesis/id51_id54_0004.mp4,fake,id51,train
Celeb-synthesis/id41_id40_0008.mp4,fake,id41,train
Celeb-synthesis/id25_id22_0008.mp4,fake,id25,train
Celeb-synthesis/id30_id20_0006.mp4,fake,id30,train
Celeb-synthesis/id58_id49_0007.mp4,fake,id58,train
Celeb-synthesis/id33_id31_0007.mp4,fake,id33,train
Celeb-synthesis/id3_id6_0005.mp4,fake,id3,train
Celeb-synthesis/id13_id10_0003.mp4,fake,id13,train
Celeb-synthesis/id16_id6_0000.mp4,fake,id16,train
Celeb-synthesis/id20_id6_0008.mp4,fake,id20,train
Celeb-synthesis/id38_id33_0003.mp4,fake,id38,train
Celeb-synthesis/id20_id28_0002.mp4,fake,id20,train
Celeb-synthesis/id35_id21_0009.mp4,fake,id35,train
Celeb-synthesis/id1_id2_0006.mp4,fake,id1,train
Celeb-real/id11_0009.mp4,real,id11,train
Celeb-synthesis/id55_id51_0006.mp4,fake,id55,train
Celeb-synthesis/id40_id41_0005.mp4,fake,id40,train
Celeb-synthesis/id42_id40_0003.mp4,fake,id42,train
Celeb-synthesis/id44_id45_0001.mp4,fake,id44,train
Celeb-synthesis/id17_id0_0004.mp4,fake,id17,train
Celeb-synthesis/id0_id3_0009.mp4,fake,id0,train
Celeb-synthesis/id28_id23_0008.mp4,fake,id28,train
Celeb-synthesis/id56_id51_0005.mp4,fake,id56,train
Celeb-synthesis/id40_id39_0008.mp4,fake,id40,train
Celeb-synthesis/id21_id24_0002.mp4,fake,id21,train
Celeb-synthesis/id1_id23_0007.mp4,fake,id1,train
Celeb-synthesis/id3_id16_0009.mp4,fake,id3,train
Celeb-synthesis/id1_id9_0003.mp4,fake,id1,train
Celeb-synthesis/id56_id52_0007.mp4,fake,id56,train
Celeb-synthesis/id35_id4_0000.mp4,fake,id35,train
Celeb-synthesis/id2_id23_0000.mp4,fake,id2,train
Celeb-synthesis/id23_id20_0005.mp4,fake,id23,train
Celeb-synthesis/id20_id9_0003.mp4,fake,id20,train
Celeb-synthesis/id17_id3_0003.mp4,fake,id17,train
Celeb-synthesis/id43_id39_0000.mp4,fake,id43,train
Celeb-synthesis/id3_id17_0003.mp4,fake,id3,train
Celeb-synthesis/id1_id23_0005.mp4,fake,id1,train
Celeb-synthesis/id0_id20_0007.mp4,fake,id0,train
Celeb-synthesis/id21_id19_0005.mp4,fake,id21,train
Celeb-synthesis/id33_id23_0006.mp4,fake,id33,train
Celeb-synthesis/id45_id40_0001.mp4,fake,id45,train
Celeb-synthesis/id24_id21_0005.mp4,fake,id24,train
Celeb-synthesis/id52_id49_0008.mp4,fake,id52,train
Celeb-synthesis/id47_id46_0005.mp4,fake,id47,train
Celeb-synthesis/id21_id20_0002.mp4,fake,id21,train
Celeb-synthesis/id20_id24_0005.mp4,fake,id20,train
Celeb-synthesis/id23_id2_0007.mp4,fake,id23,train
YouTube-real/00168.mp4,real,hash_b7293f77bd,train
Celeb-synthesis/id3_id23_0006.mp4,fake,id3,train
Celeb-synthesis/id37_id32_0000.mp4,fake,id37,train
Celeb-synthesis/id34_id26_0005.mp4,fake,id34,train
Celeb-synthesis/id20_id24_0003.mp4,fake,id20,train
Celeb-synthesis/id21_id29_0008.mp4,fake,id21,train
Celeb-synthesis/id35_id4_0003.mp4,fake,id35,train
Celeb-synthesis/id23_id32_0000.mp4,fake,id23,train
Celeb-synthesis/id26_id34_0006.mp4,fake,id26,train
Celeb-synthesis/id55_id49_0008.mp4,fake,id55,train
Celeb-synthesis/id17_id30_0006.mp4,fake,id17,train
Celeb-synthesis/id54_id57_0004.mp4,fake,id54,train
Celeb-synthesis/id43_id45_0003.mp4,fake,id43,train
Celeb-synthesis/id3_id4_0001.mp4,fake,id3,train
Celeb-synthesis/id35_id30_0009.mp4,fake,id35,train
Celeb-synthesis/id58_id57_0001.mp4,fake,id58,train
Celeb-synthesis/id23_id38_0001.mp4,fake,id23,train
Celeb-synthesis/id3_id17_0000.mp4,fake,id3,train
Celeb-synthesis/id21_id19_0002.mp4,fake,id21,train
Celeb-synthesis/id47_id46_0007.mp4,fake,id47,train
Celeb-synthesis/id16_id20_0002.mp4,fake,id16,train
Celeb-synthesis/id33_id37_0009.mp4,fake,id33,train
Celeb-synthesis/id16_id37_0003.mp4,fake,id16,train
Celeb-synthesis/id16_id9_0011.mp4,fake,id16,train
Celeb-synthesis/id61_id60_0006.mp4,fake,id61,train
Celeb-synthesis/id26_id2_0009.mp4,fake,id26,train
Celeb-synthesis/id7_id11_0000.mp4,fake,id7,train
Celeb-synthesis/id37_id6_0005.mp4,fake,id37,train
Celeb-synthesis/id37_id32_0004.mp4,fake,id37,train
Celeb-synthesis/id34_id31_0002.mp4,fake,id34,train
Celeb-synthesis/id50_id55_0003.mp4,fake,id50,train
Celeb-synthesis/id31_id1_0006.mp4,fake,id31,train
Celeb-synthesis/id3_id30_0007.mp4,fake,id3,train
Celeb-real/id10_0008.mp4,real,id10,train
Celeb-real/id42_0000.mp4,real,id42,train
Celeb-real/id57_0000.mp4,real,id57,train
Celeb-synthesis/id20_id1_0005.mp4,fake,id20,train
Celeb-synthesis/id39_id43_0006.mp4,fake,id39,train
Celeb-synthesis/id37_id4_0006.mp4,fake,id37,train
Celeb-synthesis/id1_id31_0005.mp4,fake,id1,train
Celeb-synthesis/id4_id6_0006.mp4,fake,id4,train
Celeb-synthesis/id24_id22_0007.mp4,fake,id24,train
Celeb-synthesis/id23_id2_0005.mp4,fake,id23,train
Celeb-synthesis/id47_id48_0007.mp4,fake,id47,train
Celeb-real/id7_0004.mp4,real,id7,train
Celeb-synthesis/id45_id46_0004.mp4,fake,id45,train
Celeb-synthesis/id54_id55_0008.mp4,fake,id54,train
Celeb-synthesis/id39_id47_0007.mp4,fake,id39,train
Celeb-synthesis/id25_id26_0006.mp4,fake,id25,train
Celeb-synthesis/id35_id17_0006.mp4,fake,id35,train
Celeb-synthesis/id2_id3_0004.mp4,fake,id2,train
Celeb-synthesis/id16_id2_0003.mp4,fake,id16,train
Celeb-synthesis/id56_id55_0001.mp4,fake,id56,train
Celeb-synthesis/id21_id25_0002.mp4,fake,id21,train
Celeb-real/id52_0006.mp4,real,id52,train
Celeb-synthesis/id1_id6_0007.mp4,fake,id1,train
Celeb-synthesis/id26_id38_0004.mp4,fake,id26,train
Celeb-synthesis/id28_id2_0003.mp4,fake,id28,train
Celeb-synthesis/id56_id52_0000.mp4,fake,id56,train
Celeb-synthesis/id9_id2_0004.mp4,fake,id9,train
Celeb-synthesis/id0_id17_0006.mp4,fake,id0,train
Celeb-real/id55_0003.mp4,real,id55,train
Celeb-synthesis/id52_id54_0002.mp4,fake,id52,train
Celeb-synthesis/id1_id2_0002.mp4,fake,id1,train
Celeb-synthesis/id0_id17_0000.mp4,fake,id0,train
Celeb-real/id13_0001.mp4,real,id13,train
Celeb-synthesis/id37_id31_0001.mp4,fake,id37,train
YouTube-real/00097.mp4,real,hash_193b7a488b,train
Celeb-synthesis/id21_id30_0007.mp4,fake,id21,train
Celeb-synthesis/id2_id16_0004.mp4,fake,id2,train
Celeb-synthesis/id61_id5_0006.mp4,fake,id61,train
Celeb-synthesis/id19_id20_0004.mp4,fake,id19,train
Celeb-synthesis/id37_id3_0006.mp4,fake,id37,train
Celeb-synthesis/id33_id32_0001.mp4,fake,id33,train
Celeb-synthesis/id59_id61_0004.mp4,fake,id59,train
Celeb-synthesis/id46_id43_0002.mp4,fake,id46,train
Celeb-synthesis/id3_id17_0005.mp4,fake,id3,train
Celeb-synthesis/id16_id28_0003.mp4,fake,id16,train
Celeb-synthesis/id46_id47_0003.mp4,fake,id46,train
Celeb-synthesis/id46_id39_0002.mp4,fake,id46,train
Celeb-real/id10_0001.mp4,real,id10,train
Celeb-synthesis/id39_id48_0007.mp4,fake,id39,train
YouTube-real/00271.mp4,real,hash_8f91e1fb69,train
Celeb-synthesis/id2_id20_0002.mp4,fake,id2,train
Celeb-synthesis/id60_id61_0007.mp4,fake,id60,train
Celeb-synthesis/id29_id35_0007.mp4,fake,id29,train
Celeb-synthesis/id35_id3_0009.mp4,fake,id35,train
Celeb-synthesis/id40_id44_0002.mp4,fake,id40,train
Celeb-real/id8_0007.mp4,real,id8,train
Celeb-synthesis/id35_id33_0008.mp4,fake,id35,train
Celeb-synthesis/id56_id52_0008.mp4,fake,id56,train
Celeb-synthesis/id28_id35_0008.mp4,fake,id28,train
Celeb-synthesis/id48_id44_0002.mp4,fake,id48,train
Celeb-synthesis/id6_id23_0007.mp4,fake,id6,train
YouTube-real/00261.mp4,real,hash_d71ea95b8b,train
Celeb-synthesis/id23_id25_0000.mp4,fake,id23,train
YouTube-real/00042.mp4,real,hash_8657761e56,train
Celeb-synthesis/id4_id23_0008.mp4,fake,id4,train
Celeb-synthesis/id24_id28_0008.mp4,fake,id24,train
Celeb-synthesis/id28_id34_0005.mp4,fake,id28,train
Celeb-real/id2_0009.mp4,real,id2,train
Celeb-synthesis/id51_id54_0000.mp4,fake,id51,train
Celeb-synthesis/id21_id28_0002.mp4,fake,id21,train
Celeb-synthesis/id50_id53_0007.mp4,fake,id50,train
Celeb-synthesis/id37_id26_0005.mp4,fake,id37,train
Celeb-synthesis/id39_id48_0006.mp4,fake,id39,train
Celeb-synthesis/id2_id21_0008.mp4,fake,id2,train
YouTube-real/00022.mp4,real,hash_6650a53030,train
Celeb-synthesis/id49_id54_0000.mp4,fake,id49,train
Celeb-synthesis/id56_id49_0002.mp4,fake,id56,train
Celeb-synthesis/id58_id51_0002.mp4,fake,id58,train
Celeb-synthesis/id28_id20_0000.mp4,fake,id28,train
Celeb-synthesis/id40_id42_0001.mp4,fake,id40,train
Celeb-synthesis/id27_id21_0006.mp4,fake,id27,train
Celeb-synthesis/id33_id37_0004.mp4,fake,id33,train
YouTube-real/00268.mp4,real,hash_f370cacb38,train
Celeb-synthesis/id39_id40_0004.mp4,fake,id39,train
Celeb-real/id10_0000.mp4,real,id10,train
Celeb-synthesis/id3_id35_0006.mp4,fake,id3,train
Celeb-synthesis/id23_id19_0003.mp4,fake,id23,train
Celeb-synthesis/id33_id30_0004.mp4,fake,id33,train
Celeb-synthesis/id51_id57_0004.mp4,fake,id51,train
Celeb-synthesis/id37_id26_0009.mp4,fake,id37,train
Celeb-synthesis/id35_id34_0009.mp4,fake,id35,train
Celeb-synthesis/id54_id51_0000.mp4,fake,id54,train
YouTube-real/00036.mp4,real,hash_55a37f3a95,train
Celeb-synthesis/id54_id56_0003.mp4,fake,id54,train
Celeb-synthesis/id17_id28_0005.mp4,fake,id17,train
Celeb-synthesis/id52_id54_0006.mp4,fake,id52,train
Celeb-synthesis/id16_id17_0007.mp4,fake,id16,train
YouTube-real/00235.mp4,real,hash_68eed6601e,train
Celeb-synthesis/id4_id35_0005.mp4,fake,id4,train
Celeb-synthesis/id16_id31_0013.mp4,fake,id16,train
Celeb-synthesis/id19_id22_0004.mp4,fake,id19,train
Celeb-synthesis/id29_id26_0007.mp4,fake,id29,train
Celeb-synthesis/id26_id2_0004.mp4,fake,id26,train
Celeb-synthesis/id30_id20_0000.mp4,fake,id30,train
Celeb-synthesis/id56_id50_0005.mp4,fake,id56,train
Celeb-synthesis/id28_id4_0008.mp4,fake,id28,train
Celeb-synthesis/id25_id22_0010.mp4,fake,id25,train
Celeb-real/id51_0005.mp4,real,id51,train
Celeb-real/id53_0000.mp4,real,id53,train
Celeb-synthesis/id42_id39_0001.mp4,fake,id42,train
Celeb-synthesis/id3_id21_0000.mp4,fake,id3,train
Celeb-synthesis/id9_id3_0007.mp4,fake,id9,train
